city,state_name,lat,lng,population,distance.to.coast_km,total_richness,total_lists,Area_km2,Included_in_analysis
Wickenburg_AZ,Arizona,33.9823,-112.7667,4052,384.1365701,157,200,6.37113,Yes
Comanche_TX,Texas,31.9005,-98.6044,3868,321.4442771,92,81,6.373414,Yes
Elizabethtown_NC,North Carolina,34.6238,-78.6095,3050,60.86580621,24,5,6.373641,No
Dundee_MI,Michigan,41.9644,-83.6639,3842,498.9970851,53,31,6.397263,No
Lillington_NC,North Carolina,35.4002,-78.8137,3718,114.8862266,12,2,6.3989,No
Burgaw_NC,North Carolina,34.5532,-77.9166,3655,24.1042238,34,11,6.407467,No
Stewartstown_PA,Pennsylvania,39.7528,-76.5925,5137,34.29742045,24,4,6.415832,No
Carmi_IL,Illinois,38.0857,-88.1727,5424,713.7692058,56,6,6.424871,No
Springville_NY,New York,42.5084,-78.6696,3917,314.7266691,39,17,6.425511,No
Soperton_GA,Georgia,32.3782,-82.5944,2715,113.6050224,6,1,6.42838,No
Lexington_MO,Missouri,39.1798,-93.8695,4371,967.4343194,43,11,6.429983,No
Patton_PA,Pennsylvania,40.6325,-78.6499,2621,177.6142027,87,221,6.450519,Yes
Concordia_KS,Kansas,39.5669,-97.6472,5126,1052.389939,22,7,6.464012,No
Burns_OR,Oregon,43.5883,-119.0613,4104,280.3945354,201,677,6.466425,Yes
Bad Axe_MI,Michigan,43.804,-82.9984,3323,556.3175402,50,12,6.468027,No
Coleman_TX,Texas,31.8317,-99.4222,4056,370.0424745,63,16,6.475317,No
Jones Creek_TX,Texas,28.9754,-95.4715,3258,11.34313748,89,28,6.479341,No
Shady Cove_OR,Oregon,42.6115,-122.8178,3555,88.9493279,110,75,6.481172,Yes
Medina_TN,Tennessee,35.8149,-88.7905,4370,616.4464482,103,374,6.482432,Yes
Littlefield_TX,Texas,33.9191,-102.3349,5605,633.3982003,95,42,6.487746,No
Benson_AZ,Arizona,31.9157,-110.3257,3850,310.6044921,107,120,6.490459,Yes
Eudora_KS,Kansas,38.9345,-95.0957,6383,947.6403812,85,56,6.51237,Yes
Roseau_MN,Minnesota,48.8444,-95.7623,2890,1314.057057,57,13,6.51452,No
Kerman_CA,California,36.7249,-120.0625,14533,136.2242814,13,2,6.522503,No
Crete_NE,Nebraska,40.6256,-96.957,7047,1139.551938,84,18,6.527068,No
Tonganoxie_KS,Kansas,39.1084,-95.0825,5267,965.4089602,54,15,6.532168,No
Lucedale_MS,Mississippi,30.9312,-88.5959,2744,47.13106513,26,4,6.536445,No
Ione_CA,California,38.3612,-120.9422,6940,83.41597633,171,510,6.539652,Yes
Watseka_IL,Illinois,40.7748,-87.7293,4816,780.2994141,63,8,6.540573,No
Tulia_TX,Texas,34.5374,-101.7743,4656,639.4146018,37,11,6.540679,No
Dyer_TN,Tennessee,36.0711,-88.9923,3102,644.6102207,22,3,6.548978,No
Huxley_IA,Iowa,41.8961,-93.5914,4447,1179.935214,74,19,6.551387,No
Slaton_TX,Texas,33.4421,-101.6477,5880,572.1881158,65,18,6.556377,No
Schuyler_NE,Nebraska,41.4496,-97.062,6149,1224.676703,41,7,6.567052,No
Hallsville_TX,Texas,32.5027,-94.57,4246,301.7467721,0,0,6.56885,No
Watkins Glen_NY,New York,42.3801,-76.8673,3514,211.4845983,228,1602,6.575836,Yes
Carlyle_IL,Illinois,38.6218,-89.3733,4204,799.3405682,232,991,6.576265,Yes
Paxton_IL,Illinois,40.4565,-88.1019,4730,812.8871249,30,14,6.582258,No
Mauston_WI,Wisconsin,43.7994,-90.0775,4352,925.3238236,73,25,6.585383,No
Springville_AL,Alabama,33.7643,-86.4749,2891,406.7375089,35,5,6.585757,No
Youngsville_PA,Pennsylvania,41.8524,-79.3167,2787,287.2775287,125,39,6.587183,No
Benson_NC,North Carolina,35.3858,-78.5436,3468,97.15090048,7,2,6.593115,No
Ely_NV,Nevada,39.2649,-114.8709,4446,594.2661324,82,49,6.594761,No
Coeburn_VA,Virginia,36.9451,-82.469,2951,391.2364511,79,20,6.605797,No
Morris_MN,Minnesota,45.5861,-95.9046,5132,1301.348698,172,380,6.615673,Yes
Stewartville_MN,Minnesota,43.8602,-92.489,6049,1083.314365,44,12,6.617928,No
Yellow Springs_OH,Ohio,39.7996,-83.8948,3787,499.6215867,192,815,6.618283,Yes
Hearne_TX,Texas,30.877,-96.5956,4368,153.3963441,67,85,6.623482,Yes
Waldron_AR,Arkansas,34.9007,-94.0944,3103,529.9608377,71,83,6.629113,Yes
Pocomoke City_MD,Maryland,38.0637,-75.5554,4243,11.28744273,112,105,6.639078,Yes
Kamas_UT,Utah,40.6499,-111.2723,3080,740.2405997,77,33,6.639668,No
Chattahoochee_FL,Florida,30.6977,-84.834,4754,73.59089517,186,582,6.642848,Yes
Ozark_AR,Arkansas,35.4996,-93.8431,3057,591.6423849,48,10,6.643157,No
Waterford_CA,California,37.643,-120.7553,9539,49.00770424,116,208,6.643866,Yes
Medford_WI,Wisconsin,45.1364,-90.3437,4056,965.0847863,61,28,6.647168,No
Raymond_WA,Washington,46.6841,-123.7375,4066,2.815492762,147,120,6.652287,Yes
Millen_GA,Georgia,32.8071,-81.9423,2618,89.74107048,26,6,6.657463,No
Warsaw_MO,Missouri,38.247,-93.3709,2556,862.7089662,103,30,6.664567,No
Independence_IA,Iowa,42.4621,-91.903,5793,1060.678581,39,15,6.672805,No
Jackson_MN,Minnesota,43.6285,-94.989,3109,1263.102789,138,80,6.683607,Yes
Brookshire_TX,Texas,29.7826,-95.9545,4991,77.749863,93,92,6.684224,Yes
Boonville_IN,Indiana,38.0452,-87.2739,6198,678.4609594,64,36,6.688113,No
Denver City_TX,Texas,32.968,-102.8319,5337,585.3814993,44,11,6.702756,No
Dyersville_IA,Iowa,42.4817,-91.1175,3743,1001.694184,11,13,6.708002,No
Belle Plaine_MN,Minnesota,44.619,-93.7641,6497,1165.490856,10,3,6.71579,No
Mount Pleasant_TN,Tennessee,35.5484,-87.1882,3732,528.3921432,20,2,6.716251,No
Lander_WY,Wyoming,42.8313,-108.7599,7397,780.5148014,189,1055,6.724071,Yes
Silver Creek_NY,New York,42.5426,-79.1677,3599,335.1657826,88,62,6.725765,Yes
Calistoga_CA,California,38.5817,-122.5825,5311,50.57291738,128,162,6.728918,Yes
Lawrenceville_VA,Virginia,36.7564,-77.8539,2997,89.50796675,60,6,6.73355,No
Rathdrum_ID,Idaho,47.7992,-116.8911,7587,322.1875262,32,23,6.737901,No
Imlay City_MI,Michigan,43.0168,-83.0765,3772,514.6700784,35,7,6.742345,No
Willows_CA,California,39.5147,-122.1992,7240,116.3161513,53,96,6.750529,Yes
Eureka_IL,Illinois,40.7148,-89.2775,5666,898.584108,91,83,6.754293,Yes
Red Oak_IA,Iowa,41.0141,-95.2248,5337,1172.553477,34,14,6.758966,No
Heavener_OK,Oklahoma,34.8919,-94.6075,3682,538.5183069,99,49,6.768877,No
Akron_NY,New York,43.0179,-78.4978,2966,328.3786067,70,13,6.779977,No
Mont Belvieu_TX,Texas,29.8522,-94.8789,5584,8.695127942,41,17,6.785033,No
Alva_OK,Oklahoma,36.8011,-98.6679,5818,786.5757202,123,119,6.804489,Yes
Mifflinburg_PA,Pennsylvania,40.9202,-77.0463,4339,142.1035428,48,6,6.826984,No
Huntingburg_IN,Indiana,38.3009,-86.9625,5566,685.6024734,61,14,6.835353,No
Ladysmith_WI,Wisconsin,45.4607,-91.0971,3216,1014.245435,105,63,6.841314,Yes
Rockford_MN,Minnesota,45.0922,-93.745,4662,1164.666588,68,7,6.842553,No
Colorado City_TX,Texas,32.3994,-100.8582,5740,461.8085341,119,51,6.843015,Yes
Manchester_IA,Iowa,42.4854,-91.4556,4910,1026.724425,0,0,6.844884,No
Belfast_ME,Maine,44.428,-69.0325,3347,3.401224709,196,1409,6.847382,Yes
Montrose_MN,Minnesota,45.0665,-93.9202,4870,1175.571543,117,46,6.848712,No
Grand Saline_TX,Texas,32.6774,-95.7113,3248,313.7135015,123,62,6.849023,Yes
Belle Fourche_SD,South Dakota,44.6635,-103.8562,5297,1117.123742,54,21,6.854886,No
Richfield_UT,Utah,38.7628,-112.0927,7507,766.4586782,34,14,6.856553,No
North Manchester_IN,Indiana,41.0044,-85.775,5829,624.7412215,79,33,6.860107,No
Houston_MS,Mississippi,33.8963,-89.0032,2487,376.2009857,0,0,6.863414,No
Perry_OK,Oklahoma,36.2849,-97.3079,4946,731.124305,13,2,6.866229,No
Castle Dale_UT,Utah,39.2218,-111.023,2712,819.6846931,17,5,6.869869,No
Whitesboro_TX,Texas,33.6612,-96.9022,4147,431.4938167,16,2,6.870461,No
Forest City_IA,Iowa,43.257,-93.6364,3834,1172.241649,134,92,6.877519,Yes
Wapato_WA,Washington,46.4435,-120.4213,7723,108.8743147,33,7,6.887275,No
Algona_IA,Iowa,43.0743,-94.2302,5296,1220.327118,45,6,6.887318,No
Wheatland_WY,Wyoming,42.0516,-104.9595,3563,1020.016196,51,42,6.89162,No
Eldon_MO,Missouri,38.3511,-92.5767,4630,875.881774,104,99,6.893328,Yes
Jim Thorpe_PA,Pennsylvania,40.8712,-75.7433,5390,95.85776578,83,94,6.895108,Yes
Washington_IA,Iowa,41.2982,-91.6928,6771,1071.94165,30,4,6.899773,No
Seward_NE,Nebraska,40.9096,-97.0961,6879,1169.588177,110,60,6.903009,Yes
McGehee_AR,Arkansas,33.628,-91.3956,3592,364.938634,3,1,6.905773,No
Church Point_LA,Louisiana,30.4037,-92.2145,4523,66.23461068,0,0,6.905877,No
Connell_WA,Washington,46.6627,-118.8403,5243,182.1432816,44,8,6.919208,No
Westville_IN,Indiana,41.5381,-86.9054,5650,703.7976385,82,35,6.935677,No
Goodland_KS,Kansas,39.349,-101.7143,4504,1077.510008,69,119,6.948696,Yes
Baltimore_OH,Ohio,39.8459,-82.6048,3511,396.2023136,0,0,6.950431,No
Annandale_MN,Minnesota,45.26,-94.1203,3350,1188.751328,42,6,6.9521,No
Stanwood_WA,Washington,48.245,-122.3427,7073,2.386458233,175,553,6.958161,Yes
Pinckneyville_IL,Illinois,38.0851,-89.3718,5425,766.6740356,29,6,6.960056,No
Fillmore_CA,California,34.3989,-118.9181,15692,41.26300169,111,300,6.966246,Yes
Masontown_PA,Pennsylvania,39.8489,-79.9081,4334,206.3694173,34,11,6.968906,No
Columbiana_AL,Alabama,33.1932,-86.6118,2857,329.6669498,40,15,6.969348,No
Redwood Falls_MN,Minnesota,44.547,-95.1034,4732,1255.735083,85,40,6.995378,No
Childress_TX,Texas,34.4293,-100.2516,4699,574.9101015,100,41,7.010846,No
Plattsmouth_NE,Nebraska,41.0053,-95.8943,6573,1171.898146,56,94,7.0118,Yes
Ely_MN,Minnesota,47.9056,-91.8503,3389,1132.49835,139,136,7.012952,Yes
Pittsfield_IL,Illinois,39.62,-90.7936,4444,923.1683343,57,7,7.013799,No
Bayard_NM,New Mexico,32.7584,-108.1337,4136,583.088521,29,12,7.015986,No
Paris_AR,Arkansas,35.2897,-93.723,3073,567.8196695,26,12,7.019464,No
Genoa_OH,Ohio,41.52,-83.3616,3049,467.4317265,29,27,7.026985,No
Denmark_SC,South Carolina,33.3152,-81.1366,3226,88.46354018,4,1,7.029373,No
Gladwin_MI,Michigan,43.9836,-84.4877,2876,628.3366702,59,29,7.033128,No
Genoa_IL,Illinois,42.0924,-88.6966,6414,829.5453882,160,69,7.03514,Yes
Hondo_TX,Texas,29.3532,-99.1621,6772,184.2526562,62,30,7.038366,No
Bushnell_FL,Florida,28.6852,-82.1166,4439,44.51253211,95,44,7.042316,No
Wellington_CO,Colorado,40.7,-105.0059,8428,1041.413642,64,53,7.044892,Yes
Glencoe_MN,Minnesota,44.7702,-94.1494,5408,1190.316005,19,5,7.045961,No
Weston_WV,West Virginia,39.0391,-80.4617,4994,239.9947029,138,160,7.049383,Yes
Arcadia_LA,Louisiana,32.5506,-92.9218,2850,281.3021254,30,4,7.054368,No
Larned_KS,Kansas,38.183,-99.1011,4582,944.2757833,82,48,7.055356,No
Winchester_IN,Indiana,40.172,-84.9765,4791,577.1310381,33,3,7.057891,No
Edgefield_SC,South Carolina,33.7871,-81.9292,4563,147.6154077,19,4,7.071177,No
Moscow_PA,Pennsylvania,41.3417,-75.5316,2701,104.5649261,67,20,7.071422,No
Crooksville_OH,Ohio,39.769,-82.0956,4794,357.6412012,50,8,7.071897,No
Mountain Grove_MO,Missouri,37.1341,-92.266,4509,736.5307372,31,3,7.074127,No
Tappahannock_VA,Virginia,37.9185,-76.8665,2545,2.555418242,139,167,7.075145,Yes
Mount Orab_OH,Ohio,39.0295,-83.9268,2933,509.861411,28,4,7.08768,No
Poolesville_MD,Maryland,39.1423,-77.4102,4909,31.00350668,134,174,7.091088,Yes
Greenfield_CA,California,36.3232,-121.245,17557,43.54435084,24,3,7.105108,No
Graceville_FL,Florida,30.9609,-85.5125,3920,83.60118062,11,3,7.110069,No
Cannon Falls_MN,Minnesota,44.5132,-92.9028,3952,1109.518664,88,59,7.112742,Yes
Brackettville_TX,Texas,29.3181,-100.4109,2838,254.2506557,185,155,7.113925,Yes
Frankenmuth_MI,Michigan,43.332,-83.7395,5160,561.6908454,52,34,7.116003,No
Walkerton_IN,Indiana,41.4656,-86.4824,3201,673.5031924,93,14,7.117498,No
Richland Center_WI,Wisconsin,43.3403,-90.3839,4859,942.3882185,83,120,7.123153,Yes
Malvern_OH,Ohio,40.6896,-81.1816,2715,311.3090178,9,3,7.124499,No
Lake Providence_LA,Louisiana,32.8133,-91.1825,4697,285.0546896,73,16,7.126924,No
Towanda_PA,Pennsylvania,41.7707,-76.4472,4480,173.5078071,115,158,7.130555,Yes
Boyne City_MI,Michigan,45.2136,-85.0129,3506,720.0284001,214,1371,7.13515,Yes
Hayward_WI,Wisconsin,46.0094,-91.4826,2614,1047.793887,107,57,7.140429,Yes
Pratt_KS,Kansas,37.6777,-98.7465,6484,886.9412097,107,79,7.155825,Yes
Newport_VT,Vermont,44.9375,-72.2088,3776,90.14482808,161,301,7.16199,Yes
Grantville_GA,Georgia,33.2371,-84.8293,2707,297.987897,28,1,7.180947,No
Cold Spring_NY,New York,41.4191,-73.9545,3169,13.32923563,124,150,7.186442,Yes
New Richmond_OH,Ohio,38.9619,-84.2779,2916,539.2376555,85,26,7.189377,No
Lamar_MO,Missouri,37.4944,-94.2785,4303,792.0161277,55,8,7.192318,No
Oberlin_OH,Ohio,41.2857,-82.2197,8009,392.9207773,181,1160,7.192631,Yes
Royston_GA,Georgia,34.2859,-83.1097,2979,229.6588261,20,5,7.209176,No
Crewe_VA,Virginia,37.1812,-78.1307,4118,83.48546967,118,160,7.211272,Yes
Salem_NJ,New Jersey,39.568,-75.4723,5366,3.255237586,95,53,7.211794,Yes
Potosi_MO,Missouri,37.9337,-90.775,4887,834.6327306,41,15,7.216845,No
Ellsworth_ME,Maine,44.5847,-68.4875,7911,10.19215304,138,524,7.225146,Yes
Corinth_NY,New York,43.2456,-73.8311,3872,195.365214,77,29,7.225963,No
Bamberg_SC,South Carolina,33.2995,-81.0323,3235,85.58043794,7,2,7.238006,No
Apalachicola_FL,Florida,29.7282,-84.994,3850,0.451011651,218,885,7.242675,Yes
Edinboro_PA,Pennsylvania,41.8762,-80.1246,7035,319.771759,128,296,7.244005,Yes
Raymond_MS,Mississippi,32.2609,-90.4083,3649,214.8846142,52,5,7.252872,No
Cynthiana_KY,Kentucky,38.3855,-84.2995,6402,557.927018,29,4,7.257722,No
Hamburg_AR,Arkansas,33.225,-91.7973,2615,329.5937816,2,1,7.265473,No
Ligonier_PA,Pennsylvania,40.2449,-79.2375,3222,183.010544,114,88,7.273764,Yes
Quartzsite_AZ,Arizona,33.6675,-114.217,3312,262.228476,56,47,7.277862,No
Skaneateles_NY,New York,42.9458,-76.4282,3576,208.9118664,199,1136,7.278498,Yes
Caldwell_OH,Ohio,39.7467,-81.5127,5352,313.380401,108,61,7.284507,Yes
Troy_NC,North Carolina,35.3652,-79.8914,3873,173.0637386,8,3,7.285911,No
Mendota_IL,Illinois,41.5552,-89.1046,6986,868.2759721,122,78,7.288208,Yes
Wills Point_TX,Texas,32.7093,-96.0052,3399,319.5454068,85,20,7.289837,No
Collinsville_OK,Oklahoma,36.3725,-95.8596,5039,706.3445803,44,13,7.294668,No
Clarksville_TX,Texas,33.611,-95.0562,3043,431.7912989,52,23,7.297029,No
Fayette_AL,Alabama,33.6943,-87.8307,3270,370.4341977,57,12,7.298048,No
Atlantic_IA,Iowa,41.3957,-95.0139,6058,1210.462305,84,56,7.301327,Yes
Maquoketa_IA,Iowa,42.0599,-90.665,5996,976.1908987,1,1,7.301374,No
Douglas_MI,Michigan,42.6411,-86.2084,2722,667.9688601,260,3318,7.327374,Yes
Mount Horeb_WI,Wisconsin,43.0061,-89.7317,7448,898.2095972,120,144,7.332979,Yes
Cashmere_WA,Washington,47.5174,-120.4669,4878,93.6562259,179,3089,7.336147,Yes
Columbus_TX,Texas,29.7055,-96.5563,4141,114.6606829,122,109,7.337307,Yes
Chetek_WI,Wisconsin,45.3159,-91.6533,2756,1042.752033,99,60,7.337659,Yes
Madison_SD,South Dakota,44.0062,-97.1084,7081,1408.709132,9,4,7.344808,No
Carlinville_IL,Illinois,39.2782,-89.8766,5666,863.6648503,20,3,7.351654,No
Clyde_TX,Texas,32.4056,-99.5039,3898,398.7305229,43,10,7.357848,No
Grottoes_VA,Virginia,38.2693,-78.8251,4274,132.6774512,116,83,7.359488,Yes
Ebensburg_PA,Pennsylvania,40.4884,-78.7264,4643,172.8293103,60,20,7.359659,No
Mount Vernon_TX,Texas,33.176,-95.2253,2643,374.8642393,63,25,7.360124,No
Alvarado_TX,Texas,32.4068,-97.215,4359,312.9144539,112,50,7.362427,Yes
Estacada_OR,Oregon,45.2987,-122.3338,4717,90.39971178,90,43,7.371607,No
Polson_MT,Montana,47.6896,-114.143,5070,509.1336405,138,290,7.3724,Yes
Oconto_WI,Wisconsin,44.8918,-87.8693,4225,827.0760725,64,34,7.377688,No
Lula_GA,Georgia,34.3954,-83.6652,2706,263.4559193,35,4,7.383192,No
Wellington_OH,Ohio,41.161,-82.2268,4909,388.760327,155,639,7.38813,Yes
Caruthersville_MO,Missouri,36.1814,-89.6664,5442,648.3938527,52,30,7.391322,No
Tybee Island_GA,Georgia,32.01,-80.8527,3333,1.121966569,222,1254,7.396322,Yes
Jackson_AL,Alabama,31.5318,-87.8915,2741,106.957949,86,21,7.397576,No
Alma_GA,Georgia,31.5432,-82.4745,3495,83.06473056,38,8,7.398738,No
New London_MN,Minnesota,45.2974,-94.9477,3507,1240.894052,120,120,7.401841,Yes
Fairfield_IL,Illinois,38.3797,-88.3717,4912,742.5143672,2,1,7.405833,No
Elverson_PA,Pennsylvania,40.1559,-75.8304,3955,39.97216785,46,34,7.411877,No
Franklinton_LA,Louisiana,30.8479,-90.1459,3436,59.0501077,78,26,7.414889,No
Brady_TX,Texas,31.1324,-99.3711,5256,303.7304468,124,58,7.415162,Yes
Aberdeen_MS,Mississippi,33.8287,-88.5539,4482,375.5987489,56,11,7.416532,No
Christopher_IL,Illinois,37.971,-89.053,4177,744.81604,5,1,7.4188,No
Gilman_IL,Illinois,40.7632,-87.9972,2871,801.6340435,21,6,7.42912,No
Montevideo_MN,Minnesota,44.9508,-95.7157,5163,1292.941681,91,47,7.431553,No
Albion_PA,Pennsylvania,41.8904,-80.3641,4420,330.5118012,7,1,7.434016,No
Rensselaer_IN,Indiana,40.9381,-87.1683,6091,732.1307057,68,11,7.434502,No
Yoakum_TX,Texas,29.2933,-97.1469,5820,67.99441769,29,3,7.441672,No
Libby_MT,Montana,48.3874,-115.5559,4053,454.1162319,70,20,7.445566,No
Paola_KS,Kansas,38.5783,-94.8626,5366,908.642089,28,10,7.447628,No
Monterey_TN,Tennessee,36.1449,-85.2643,3029,457.6992766,44,7,7.44945,No
Boardman_OR,Oregon,45.8372,-119.6957,3531,163.8645191,136,157,7.455024,Yes
White Pine_TN,Tennessee,36.1092,-83.2958,3152,375.997122,12,2,7.456197,No
Estherville_IA,Iowa,43.3998,-94.8343,5785,1257.073645,122,44,7.461183,No
Beardstown_IL,Illinois,39.9996,-90.4181,6031,934.6555424,123,45,7.464881,No
Harrington_DE,Delaware,38.9243,-75.5705,4594,22.51432602,43,40,7.476707,No
Carthage_TN,Tennessee,36.2565,-85.9432,3253,493.4846205,36,6,7.483972,No
Mannford_OK,Oklahoma,36.1298,-96.3353,3047,694.211524,54,8,7.49206,No
Magee_MS,Mississippi,31.873,-89.734,4081,162.4096818,11,3,7.494053,No
Giddings_TX,Texas,30.1833,-96.9289,5268,155.2310434,66,52,7.497568,Yes
Montgomery_PA,Pennsylvania,41.1709,-76.874,6306,153.63637,119,124,7.498206,Yes
Florence_AZ,Arizona,33.0631,-111.4272,16744,352.7652634,48,24,7.499417,No
Ephrata_WA,Washington,47.3119,-119.5342,7289,147.5977179,174,789,7.51476,Yes
Blanchester_OH,Ohio,39.2934,-83.9797,4197,510.6034363,10,2,7.540753,No
Newton_MS,Mississippi,32.3296,-89.1534,2762,185.9664078,3,1,7.545422,No
Ahoskie_NC,North Carolina,36.2842,-76.9899,4893,18.70611796,21,5,7.548519,No
Hardeeville_SC,South Carolina,32.2949,-81.0324,5731,19.45412998,69,55,7.548808,Yes
Iowa Park_TX,Texas,33.9623,-98.6819,6292,495.8016195,82,45,7.556077,No
Mount Vernon_MO,Missouri,37.1055,-93.8196,4537,746.1753682,93,20,7.560394,No
Mascoutah_IL,Illinois,38.5191,-89.8045,7840,812.1814899,69,18,7.560734,No
Pine Grove_PA,Pennsylvania,40.5534,-76.386,3338,90.04737166,108,115,7.569926,Yes
Luling_TX,Texas,29.6817,-97.6466,5843,118.7333087,133,91,7.574299,Yes
Camdenton_MO,Missouri,38.0121,-92.75,3854,836.0866114,23,4,7.577532,No
Trenton_GA,Georgia,34.8741,-85.5096,2793,395.7752924,47,19,7.579852,No
Lisbon_OH,Ohio,40.7752,-80.7628,5492,289.4423183,98,34,7.595218,No
Quincy_WA,Washington,47.2342,-119.8512,7644,125.5298181,26,8,7.600514,No
Manchester_MD,Maryland,39.6585,-76.8881,5330,39.45099241,113,94,7.606361,Yes
Brookfield_MO,Missouri,39.7853,-93.0772,4056,1039.008908,9,2,7.607997,No
Tuscola_IL,Illinois,39.7978,-88.2759,4695,830.7398227,29,11,7.62045,No
Albion_NY,New York,43.246,-78.1902,8044,313.2189383,39,11,7.638316,No
Orange_VA,Virginia,38.2484,-78.1125,5179,72.95187959,46,28,7.655444,No
Portland_IN,Indiana,40.4377,-84.9835,5946,572.0587106,17,5,7.668853,No
Donalsonville_GA,Georgia,31.0404,-84.8792,2731,110.0338896,41,12,7.672743,No
Brooklyn_MI,Michigan,42.1057,-84.249,2740,537.1025223,74,52,7.677054,Yes
Waterbury_VT,Vermont,44.3429,-72.7429,3092,107.3529972,158,699,7.67881,Yes
Delano_MN,Minnesota,45.0377,-93.7918,5734,1167.400992,31,5,7.679429,No
Savannah_MO,Missouri,39.939,-94.8279,5209,1052.795892,13,2,7.681655,No
Rush City_MN,Minnesota,45.6876,-92.9658,2933,1124.277445,101,15,7.690424,No
Honea Path_SC,South Carolina,34.4476,-82.3947,3650,223.3633187,8,2,7.692095,No
Cokato_MN,Minnesota,45.077,-94.1879,4301,1192.530509,108,72,7.697521,Yes
Mitchell_IN,Indiana,38.7364,-86.4746,4090,685.4770585,65,28,7.711921,No
Shelbyville_IL,Illinois,39.4095,-88.7992,4843,835.9535762,84,18,7.712428,No
Glennville_GA,Georgia,31.9382,-81.9305,4514,54.7281653,98,59,7.716095,Yes
Tucumcari_NM,New Mexico,35.1701,-103.7043,4900,769.1938952,97,251,7.719015,Yes
Preston_ID,Idaho,42.0987,-111.8788,4447,646.9777887,7,1,7.753557,No
Quitman_GA,Georgia,30.7849,-83.5603,3805,109.4976365,82,62,7.755904,Yes
Willard_OH,Ohio,41.0519,-82.7233,6131,415.7140725,0,0,7.762828,No
Colby_KS,Kansas,39.3852,-101.0455,5494,1078.55472,101,73,7.763957,Yes
Macon_MO,Missouri,39.7424,-92.4712,4928,1006.387727,41,10,7.767196,No
Andrews_SC,South Carolina,33.4494,-79.566,3951,23.0607695,6,1,7.781114,No
Sanger_TX,Texas,33.3736,-97.1697,6900,407.3158987,17,2,7.781201,No
Mountain City_TN,Tennessee,36.4695,-81.805,2603,329.3615143,93,39,7.788589,No
Diboll_TX,Texas,31.1881,-94.783,5015,141.5334394,61,8,7.788916,No
Morganfield_KY,Kentucky,37.6869,-87.8884,5618,674.57071,0,0,7.791197,No
New Carlisle_IN,Indiana,41.7018,-86.4917,3670,673.7363893,81,29,7.79887,No
Pawhuska_OK,Oklahoma,36.6687,-96.3312,3515,743.8506274,54,13,7.807316,No
Williston_FL,Florida,29.3736,-82.4576,3235,47.01452831,67,27,7.807318,No
Gillespie_IL,Illinois,39.1258,-89.8173,5167,850.963913,20,2,7.807607,No
Metter_GA,Georgia,32.3959,-82.0625,3585,83.00046181,119,125,7.812901,Yes
Dumas_AR,Arkansas,33.8848,-91.4864,4578,389.7546389,10,2,7.828354,No
Cle Elum_WA,Washington,47.1937,-120.9575,3685,75.80870307,177,1278,7.833394,Yes
Piedmont_AL,Alabama,33.9267,-85.6157,3507,373.0224723,16,1,7.845166,No
Seminole_TX,Texas,32.7215,-102.6504,7648,561.3043535,57,20,7.866708,No
Caldwell_TX,Texas,30.5307,-96.7007,4229,141.2936901,95,37,7.878914,No
Lebanon_VA,Virginia,36.8992,-82.0783,3237,373.6114913,72,29,7.889942,No
Iola_KS,Kansas,37.9275,-95.4006,5477,854.8522715,67,19,7.890895,No
Everson_WA,Washington,48.9124,-122.3509,4596,22.9059692,111,281,7.900532,Yes
Ramseur_NC,North Carolina,35.7373,-79.6543,2982,182.4877352,98,38,7.901592,No
Avenal_CA,California,36.0312,-120.116,12451,116.2380462,80,73,7.912976,Yes
Cambridge City_IN,Indiana,39.8125,-85.1703,3590,597.3421034,38,11,7.919879,No
Geneseo_IL,Illinois,41.4508,-90.154,6471,952.2622466,139,792,7.920751,Yes
Summersville_WV,West Virginia,38.2865,-80.841,3238,275.2374273,67,38,7.928539,No
Venus_TX,Texas,32.4311,-97.102,4141,314.0200259,12,3,7.930264,No
Brazoria_TX,Texas,29.0454,-95.5668,3975,20.64513284,52,5,7.931153,No
Dodgeville_WI,Wisconsin,42.9653,-90.1304,4814,925.61724,70,70,7.932702,Yes
Edenton_NC,North Carolina,36.058,-76.6009,4639,1.761178965,98,72,7.935629,Yes
Gautier_MS,Mississippi,30.4106,-88.6568,18471,4.457647207,157,284,7.940762,Yes
Pocahontas_AR,Arkansas,36.2636,-90.9698,5731,639.9866121,31,6,7.941878,No
Sauk Centre_MN,Minnesota,45.7374,-94.9526,4300,1242.148345,125,156,7.945693,Yes
Upper Sandusky_OH,Ohio,40.8301,-83.2719,6002,445.5242227,183,390,7.95158,Yes
Eloy_AZ,Arizona,32.7464,-111.5994,17442,300.7646041,38,22,7.957279,No
Blakely_GA,Georgia,31.3827,-84.9228,3477,148.8960832,82,103,7.958937,Yes
Red Springs_NC,North Carolina,34.8047,-79.1822,4174,101.8699511,5,1,7.96714,No
Evansville_WI,Wisconsin,42.7781,-89.2967,5954,868.5772895,126,59,7.97161,Yes
Weston Lakes_TX,Texas,29.6627,-95.9353,4021,70.31379646,117,280,7.972898,Yes
Tomahawk_WI,Wisconsin,45.4746,-89.7229,2757,940.6478225,177,498,7.975888,Yes
Cheney_WA,Washington,47.49,-117.5789,12213,274.0711604,87,189,7.999708,Yes
Humboldt_IA,Iowa,42.7232,-94.2245,5095,1229.600642,49,6,8.002063,No
Cameron_TX,Texas,30.8607,-96.9769,5402,172.948914,95,39,8.017552,No
